nacionalidad,autoidentificacion_etnica,estatus_migratorio,numero_detenciones,estado_civil,nivel_de_instruccion,genero,edad,sexo
VENEZOLANO,BLANCO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,30,HOMBRE
ECUATORIANO,,NO APLICA,0,SOLTERO/A,,MASCULINO,27,HOMBRE
ECUATORIANO,MESTIZO/A,,0,DIVORCIADO/A,,MASCULINO,35,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,DIVORCIADO/A,TERCER NIVEL TÉCNICO-TECNOLÓGICO Y DE GRADO,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,47,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,,MASCULINO,41,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,NO APLICA,MASCULINO,30,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,SOLTERO/A,,TRANS MASCULINO,18,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,36,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,36,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,NO APLICA,FEMENINO,24,MUJER
ECUATORIANO,MESTIZO/A,NO APLICA,0,DIVORCIADO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,39,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,29,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,22,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,35,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,32,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,FEMENINO,20,MUJER
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,38,HOMBRE
COLOMBIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,22,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,39,HOMBRE
COLOMBIANO,MESTIZO/A,,0,UNION DE HECHO,EDUCACIÓN GENERAL BÁSICA,MASCULINO,29,HOMBRE
COLOMBIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,38,HOMBRE
ECUATORIANO,MESTIZO/A,,0,CASADO/A,BACHILLERATO,MASCULINO,48,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,35,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,23,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,NO APLICA,29,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,41,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,30,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,EDUCACIÓN INICIAL,MASCULINO,22,HOMBRE
COLOMBIANO,MULATO/A,IRREGULAR,0,UNION DE HECHO,EDUCACIÓN GENERAL BÁSICA,FEMENINO,24,MUJER
COLOMBIANO,MESTIZO/A,,0,,,MASCULINO,25,HOMBRE
COLOMBIANO,MESTIZO/A,IRREGULAR,0,SOLTERO/A,BACHILLERATO,MASCULINO,22,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,,0,DIVORCIADO/A,NO APLICA,FEMENINO,59,MUJER
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,20,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,MASCULINO,30,HOMBRE
COLOMBIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,60,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,NO APLICA,18,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,37,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,45,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,33,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,39,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,18,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,37,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,32,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,29,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,,0,CASADO/A,NO APLICA,MASCULINO,47,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,FEMENINO,33,MUJER
VENEZOLANO,,,0,SOLTERO/A,,MASCULINO,38,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,46,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,24,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,EDUCACIÓN INICIAL,FEMENINO,25,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,20,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,24,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,21,HOMBRE
COLOMBIANO,,,0,,,MASCULINO,25,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,30,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,BACHILLERATO,MASCULINO,50,HOMBRE
VENEZOLANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,FEMENINO,21,MUJER
VENEZOLANO,MESTIZO/A,NO APLICA,0,,NO APLICA,FEMENINO,22,MUJER
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,REGULAR,0,SOLTERO/A,BACHILLERATO,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,36,HOMBRE
COLOMBIANO,MESTIZO/A,,0,,NO APLICA,MASCULINO,,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,44,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,NO APLICA,43,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,49,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,48,HOMBRE
COLOMBIANO,MESTIZO/A,NO APLICA,0,,NO APLICA,FEMENINO,25,MUJER
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,24,HOMBRE
VENEZOLANO,MESTIZO/A,,0,,NO APLICA,MASCULINO,,HOMBRE
VENEZOLANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,27,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,29,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,CUARTO NIVEL O DE POSGRADO,MASCULINO,32,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,FEMENINO,25,MUJER
VENEZOLANO,BLANCO/A,REGULAR,0,SOLTERO/A,TERCER NIVEL TÉCNICO-TECNOLÓGICO Y DE GRADO,MASCULINO,35,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,BACHILLERATO,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,51,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,FEMENINO,26,MUJER
ECUATORIANO,,,0,SOLTERO/A,NO APLICA,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,24,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,34,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,27,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,30,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,43,HOMBRE
VENEZOLANO,MESTIZO/A,,0,,,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,24,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,27,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,23,HOMBRE
VENEZOLANO,MESTIZO/A,REGULAR,0,SOLTERO/A,BACHILLERATO,MASCULINO,41,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,35,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,FEMENINO,35,MUJER
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,SOLTERO/A,,MASCULINO,51,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,27,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,SOLTERO/A,,MASCULINO,20,HOMBRE
VENEZOLANO,,,0,,,MASCULINO,26,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,,FEMENINO,18,MUJER
COLOMBIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,23,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,43,HOMBRE
VENEZOLANO,MESTIZO/A,IRREGULAR,0,SOLTERO/A,NO APLICA,FEMENINO,31,MUJER
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,,MASCULINO,17,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,BACHILLERATO,FEMENINO,20,MUJER
ECUATORIANO,MESTIZO/A,REGULAR,0,DIVORCIADO/A,CUARTO NIVEL O DE POSGRADO,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,29,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,NO APLICA,39,MUJER
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,27,HOMBRE
COLOMBIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,22,HOMBRE
ECUATORIANO,MESTIZO/A,,0,CASADO/A,,MASCULINO,38,HOMBRE
COLOMBIANO,MESTIZO/A,,0,,,MASCULINO,39,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,DIVORCIADO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,59,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,25,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,NO APLICA,MASCULINO,14,HOMBRE
COLOMBIANO,MESTIZO/A,REGULAR,0,,,MASCULINO,24,HOMBRE
ECUATORIANO,MONTUBIO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,38,HOMBRE
ECUATORIANO,MESTIZO/A,,0,CASADO/A,,MASCULINO,46,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,EDUCACIÓN INICIAL,MASCULINO,22,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,32,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,NO APLICA,38,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,43,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,NO APLICA,MASCULINO,25,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,UNION DE HECHO,NO APLICA,MASCULINO,65,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,FEMENINO,21,MUJER
VENEZOLANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,44,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,18,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,23,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,CASADO/A,BACHILLERATO,MASCULINO,49,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,32,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,35,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,MASCULINO,33,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,26,HOMBRE
VENEZOLANO,MESTIZO/A,NO APLICA,0,,BACHILLERATO,MASCULINO,27,HOMBRE
VENEZOLANO,MESTIZO/A,IRREGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,35,HOMBRE
ECUATORIANO,KICHWA,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,40,HOMBRE
ECUATORIANO,INDÍGENA,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,34,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,NO BINARIO,44,HOMBRE
ECUATORIANO,KICHWA,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,19,HOMBRE
ECUATORIANO,KICHWA,REGULAR,0,SOLTERO/A,BACHILLERATO,MASCULINO,34,HOMBRE
ECUATORIANO,KICHWA,,0,SOLTERO/A,NO APLICA,MASCULINO,22,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,NO APLICA,20,HOMBRE
ECUATORIANO,KICHWA,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,32,HOMBRE
ECUATORIANO,KICHWA,,0,SOLTERO/A,,MASCULINO,37,HOMBRE
ECUATORIANO,INDÍGENA,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,38,HOMBRE
COLOMBIANO,,,0,,,MASCULINO,,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,32,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,29,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,23,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,BACHILLERATO,MASCULINO,25,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,38,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,39,HOMBRE
ECUATORIANO,INDÍGENA,NO APLICA,0,CASADO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,59,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,20,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,39,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,BACHILLERATO,MASCULINO,26,HOMBRE
ECUATORIANO,,NO APLICA,0,SOLTERO/A,EDUCACIÓN INICIAL,MASCULINO,47,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,34,MUJER
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,22,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,DIVORCIADO/A,NO APLICA,NO APLICA,42,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,FEMENINO,24,MUJER
ECUATORIANO,INDÍGENA,,0,SOLTERO/A,,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,18,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,36,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,39,HOMBRE
ECUATORIANO,KICHWA,,0,SOLTERO/A,,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,CASADO/A,BACHILLERATO,MASCULINO,43,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,38,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,FEMENINO,24,MUJER
ECUATORIANO,,NO APLICA,0,SOLTERO/A,,MASCULINO,17,HOMBRE
ECUATORIANO,MESTIZO/A,,0,DIVORCIADO/A,BACHILLERATO,MASCULINO,51,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,FEMENINO,17,MUJER
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,15,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,CUARTO NIVEL O DE POSGRADO,MASCULINO,39,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,16,HOMBRE
ECUATORIANO,MESTIZO/A,,0,CASADO/A,,MASCULINO,49,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,37,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,CASADO/A,NO APLICA,MASCULINO,37,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,MASCULINO,15,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,EDUCACIÓN INICIAL,MASCULINO,38,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,FEMENINO,31,MUJER
ECUATORIANO,MESTIZO/A,,0,CASADO/A,NO APLICA,MASCULINO,40,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,TERCER NIVEL TÉCNICO-TECNOLÓGICO Y DE GRADO,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,37,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,CASADO/A,EDUCACIÓN GENERAL BÁSICA,FEMENINO,39,MUJER
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,BACHILLERATO,MASCULINO,49,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,41,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,BACHILLERATO,MASCULINO,41,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,39,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,MASCULINO,29,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,61,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,30,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,30,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,DIVORCIADO/A,CUARTO NIVEL O DE POSGRADO,MASCULINO,34,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,31,HOMBRE
ECUATORIANO,,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,35,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,45,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,30,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,CASADO/A,NO APLICA,MASCULINO,54,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,CASADO/A,NO APLICA,MASCULINO,43,HOMBRE
ECUATORIANO,INDÍGENA,,0,SOLTERO/A,,MASCULINO,25,HOMBRE
ECUATORIANO,,NO APLICA,0,SOLTERO/A,,MASCULINO,23,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,DIVORCIADO/A,CUARTO NIVEL O DE POSGRADO,MASCULINO,42,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,31,HOMBRE
ECUATORIANO,,NO APLICA,0,SOLTERO/A,NO APLICA,NO APLICA,33,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,FEMENINO,25,MUJER
ECUATORIANO,MESTIZO/A,NO APLICA,0,VIUDO/A,NO APLICA,MASCULINO,39,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,41,HOMBRE
ECUATORIANO,INDÍGENA,NO APLICA,0,CASADO/A,TERCER NIVEL TÉCNICO-TECNOLÓGICO Y DE GRADO,NO APLICA,29,HOMBRE
COLOMBIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,35,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,17,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,22,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,41,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,18,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,NO APLICA,MASCULINO,30,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,CASADO/A,CUARTO NIVEL O DE POSGRADO,MASCULINO,43,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,32,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,35,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,26,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,NO APLICA,MASCULINO,28,HOMBRE
